city,subcity,restaurant,rating,rating count,cost,cuisine,food_category,rating_category,cost_category,cuisine_count
chennai,t nagar,zea gourmet,4.1,10,150,fast food,non veg,very high,Budget-Friendly,2
chennai,t nagar,hotel ananda,4.6,1000,300,north indian,veg,very high,Budget-Friendly,2
chennai,t nagar,hotel ananda,4.6,1000,300,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,tea house,4.3,20,200,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,tea house,4.3,20,200,juices,veg,very high,Budget-Friendly,2
chennai,t nagar,divya's kitchen,4.1,10,300,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,divya's kitchen,4.1,10,300,chinese,veg,very high,Budget-Friendly,2
chennai,t nagar,main street - the residency towers,4.0,20,1200,indian,non veg,high,Premium Dining,2
chennai,t nagar,main street - the residency towers,4.0,20,1200,italian,non veg,high,Premium Dining,2
chennai,t nagar,geetha cafe,4.4,500,350,south indian,veg,very high,Budget-Friendly,1
chennai,t nagar,kfc,4.2,500,400,american,non veg,very high,Budget-Friendly,2
chennai,t nagar,kfc,4.2,500,400,snacks,non veg,very high,Budget-Friendly,2
chennai,t nagar,rama iyer kitchen,4.4,100,300,south indian,veg,very high,Budget-Friendly,1
chennai,t nagar,the cake world,3.4,50,250,bakery,non veg,high,Budget-Friendly,2
chennai,t nagar,the cake world,3.4,50,250,desserts,non veg,high,Budget-Friendly,2
chennai,t nagar,kavignar kannadhasan mess,4.3,50,200,south indian,veg,very high,Budget-Friendly,1
chennai,t nagar,say cheezza,4.1,10,250,italian,non veg,very high,Budget-Friendly,1
chennai,t nagar,hotel mejestic,4.2,100,300,indian,non veg,very high,Budget-Friendly,1
chennai,t nagar,saravanas snacks & foods,4.1,10,250,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,saravanas snacks & foods,4.1,10,250,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,the chennai express,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,the chennai express,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,alkaram foods by sarrah's kitchen,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,t nagar,alkaram foods by sarrah's kitchen,4.1,10,300,arabian,non veg,very high,Budget-Friendly,2
chennai,t nagar,ravi mehra's delhi hotel,4.1,10,300,indian,veg,very high,Budget-Friendly,2
chennai,t nagar,ravi mehra's delhi hotel,4.1,10,300,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,new andhra meals hotel,4.3,1000,400,andhra,non veg,very high,Budget-Friendly,2
chennai,t nagar,new andhra meals hotel,4.3,1000,400,south indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,the smoothie cult,4.1,10,160,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,the smoothie cult,4.1,10,160,juices,veg,very high,Budget-Friendly,2
chennai,t nagar,"da bang burgers , grills and pastas",4.4,20,450,fast food,veg,very high,Budget-Friendly,2
chennai,t nagar,"da bang burgers , grills and pastas",4.4,20,450,american,veg,very high,Budget-Friendly,2
chennai,t nagar,zwarma (the shawarma makers),4.1,10,200,italian,non veg,very high,Budget-Friendly,2
chennai,t nagar,zwarma (the shawarma makers),4.1,10,200,pizzas,non veg,very high,Budget-Friendly,2
chennai,t nagar,sre bakya fast food,4.2,500,250,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,sre bakya fast food,4.2,500,250,north indian,veg,very high,Budget-Friendly,2
chennai,t nagar,earvaa kitchen,4.1,10,400,north indian,veg,very high,Budget-Friendly,1
chennai,t nagar,tasty home food,4.2,100,260,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,tasty home food,4.2,100,260,thalis,veg,very high,Budget-Friendly,2
chennai,t nagar,firangi bake,4.4,100,400,italian,non veg,very high,Budget-Friendly,2
chennai,t nagar,firangi bake,4.4,100,400,mexican,non veg,very high,Budget-Friendly,2
chennai,t nagar,sucre,4.1,10,500,desserts,veg,very high,Standard Dining,2
chennai,t nagar,sucre,4.1,10,500,bakery,veg,very high,Standard Dining,2
chennai,t nagar,sri krishna foods,4.1,10,200,south indian,veg,very high,Budget-Friendly,1
chennai,t nagar,the belgian waffle factory,4.3,100,200,desserts,veg,very high,Budget-Friendly,2
chennai,t nagar,the belgian waffle factory,4.3,100,200,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,hotel metro sagar,4.2,500,250,north indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,hotel metro sagar,4.2,500,250,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,srk biryani,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,srk biryani,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,t nagar,a2 milk factory,4.1,10,200,ice cream,non veg,very high,Budget-Friendly,2
chennai,t nagar,a2 milk factory,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,t nagar,courtallam border rahmath kadai,4.3,1000,600,south indian,non veg,very high,Standard Dining,1
chennai,t nagar,tea villa cafe,4.1,20,900,chinese,veg,very high,Standard Dining,2
chennai,t nagar,tea villa cafe,4.1,20,900,continental,veg,very high,Standard Dining,2
chennai,t nagar,brindhavan veg restaurant,4.3,20,300,indian,veg,very high,Budget-Friendly,1
chennai,t nagar,dessi cuppa-saidapet,4.1,10,200,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,dessi cuppa-saidapet,4.1,10,200,chinese,veg,very high,Budget-Friendly,2
chennai,t nagar,the royal snacks,3.9,50,200,american,non veg,high,Budget-Friendly,2
chennai,t nagar,the royal snacks,3.9,50,200,italian,non veg,high,Budget-Friendly,2
chennai,t nagar,chennai rawther restaurant,4.3,50,200,north indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,chennai rawther restaurant,4.3,50,200,arabian,non veg,very high,Budget-Friendly,2
chennai,t nagar,al arabian delights,4.2,20,450,arabian,non veg,very high,Budget-Friendly,2
chennai,t nagar,al arabian delights,4.2,20,450,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,rottu kadai food court,3.6,50,250,chettinad,non veg,high,Budget-Friendly,2
chennai,t nagar,rottu kadai food court,3.6,50,250,south indian,non veg,high,Budget-Friendly,2
chennai,t nagar,true loaf,4.1,10,400,bakery,non veg,very high,Budget-Friendly,2
chennai,t nagar,true loaf,4.1,10,400,snacks,non veg,very high,Budget-Friendly,2
chennai,t nagar,munchberry,4.1,10,100,bakery,veg,very high,Budget-Friendly,2
chennai,t nagar,munchberry,4.1,10,100,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,mc burger-n-sandwich,4.1,10,250,fast food,non veg,very high,Budget-Friendly,2
chennai,t nagar,mc burger-n-sandwich,4.1,10,250,american,non veg,very high,Budget-Friendly,2
chennai,t nagar,shyam's bombay halwa house,4.4,500,600,north indian,veg,very high,Standard Dining,1
chennai,t nagar,arcot royal biriyani and fastfood,3.4,100,200,biryani,non veg,high,Budget-Friendly,2
chennai,t nagar,arcot royal biriyani and fastfood,3.4,100,200,fast food,non veg,high,Budget-Friendly,2
chennai,t nagar,northern connection,4.2,100,200,north indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,northern connection,4.2,100,200,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,zaroob food palace,4.1,10,250,arabian,non veg,very high,Budget-Friendly,2
chennai,t nagar,zaroob food palace,4.1,10,250,north indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,the idli factory,3.5,20,300,south indian,veg,high,Budget-Friendly,1
chennai,t nagar,lil teapot,4.1,10,200,beverages,non veg,very high,Budget-Friendly,2
chennai,t nagar,lil teapot,4.1,10,200,bakery,non veg,very high,Budget-Friendly,2
chennai,t nagar,wombo combo burgers,4.1,10,200,combo,veg,very high,Budget-Friendly,2
chennai,t nagar,wombo combo burgers,4.1,10,200,american,veg,very high,Budget-Friendly,2
chennai,t nagar,deccan cake,4.1,10,450,bakery,non veg,very high,Budget-Friendly,2
chennai,t nagar,deccan cake,4.1,10,450,desserts,non veg,very high,Budget-Friendly,2
chennai,t nagar,shaik shack shawarma,4.3,20,200,arabian,non veg,very high,Budget-Friendly,1
chennai,t nagar,the grand sweets and snacks - amirtham restaurant,4.7,500,400,sweets,veg,very high,Budget-Friendly,2
chennai,t nagar,the grand sweets and snacks - amirtham restaurant,4.7,500,400,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,ss rahman biriyani and fast food,4.1,10,300,kerala,non veg,very high,Budget-Friendly,2
chennai,t nagar,ss rahman biriyani and fast food,4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,cake park,4.7,20,150,bakery,non veg,very high,Budget-Friendly,2
chennai,t nagar,cake park,4.7,20,150,desserts,non veg,very high,Budget-Friendly,2
chennai,t nagar,the butterfly effect cafe,4.1,10,700,chinese,non veg,very high,Standard Dining,2
chennai,t nagar,the butterfly effect cafe,4.1,10,700,beverages,non veg,very high,Standard Dining,2
chennai,t nagar,coffee house mountroad,4.1,10,300,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,coffee house mountroad,4.1,10,300,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,chai waale,4.5,1000,200,chaat,veg,very high,Budget-Friendly,2
chennai,t nagar,chai waale,4.5,1000,200,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,salem sss briyani unavagam,4.1,10,200,indian,non veg,very high,Budget-Friendly,2
chennai,t nagar,salem sss briyani unavagam,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,goli vada pav no 1,3.8,100,100,maharashtrian,veg,high,Budget-Friendly,2
chennai,t nagar,goli vada pav no 1,3.8,100,100,north indian,veg,high,Budget-Friendly,2
chennai,t nagar,mercys bakes,4.1,10,200,desserts,veg,very high,Budget-Friendly,1
chennai,t nagar,nasi kandar pelita,4.5,100,500,north indian,non veg,very high,Standard Dining,2
chennai,t nagar,nasi kandar pelita,4.5,100,500,south indian,non veg,very high,Standard Dining,2
chennai,t nagar,coffee shastra,4.2,500,100,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,coffee shastra,4.2,500,100,bakery,veg,very high,Budget-Friendly,2
chennai,t nagar,southern station,4.1,10,600,indian,non veg,very high,Standard Dining,2
chennai,t nagar,southern station,4.1,10,600,chinese,non veg,very high,Standard Dining,2
chennai,t nagar,cake square,4.6,20,300,bakery,non veg,very high,Budget-Friendly,1
chennai,t nagar,milkyway,3.8,100,250,ice cream,veg,high,Budget-Friendly,2
chennai,t nagar,milkyway,3.8,100,250,desserts,veg,high,Budget-Friendly,2
chennai,t nagar,pep asia,4.5,100,500,asian,non veg,very high,Standard Dining,2
chennai,t nagar,pep asia,4.5,100,500,chinese,non veg,very high,Standard Dining,2
chennai,t nagar,old madras baking company,4.7,100,250,bakery,non veg,very high,Budget-Friendly,1
chennai,t nagar,bakya veg restaurant,4.1,1000,150,south indian,veg,very high,Budget-Friendly,2
chennai,t nagar,bakya veg restaurant,4.1,1000,150,chinese,veg,very high,Budget-Friendly,2
chennai,t nagar,vijay's delhi chat,4.1,50,150,chinese,veg,very high,Budget-Friendly,2
chennai,t nagar,vijay's delhi chat,4.1,50,150,north indian,veg,very high,Budget-Friendly,2
chennai,t nagar,tempting churros,4.1,10,300,snacks,veg,very high,Budget-Friendly,2
chennai,t nagar,tempting churros,4.1,10,300,beverages,veg,very high,Budget-Friendly,2
chennai,t nagar,madurai sri thevar hotel,3.6,500,300,south indian,non veg,high,Budget-Friendly,2
chennai,t nagar,madurai sri thevar hotel,3.6,500,300,chinese,non veg,high,Budget-Friendly,2
chennai,t nagar,ganesh tiffin center,4.2,100,150,south indian,non veg,very high,Budget-Friendly,1
chennai,t nagar,accord hotels,4.2,100,1100,biryani,non veg,very high,Premium Dining,2
chennai,t nagar,accord hotels,4.2,100,1100,pizzas,non veg,very high,Premium Dining,2
chennai,t nagar,jalpaan,4.1,10,600,north indian,veg,very high,Standard Dining,2
chennai,t nagar,jalpaan,4.1,10,600,chinese,veg,very high,Standard Dining,2
chennai,t nagar,ambur biriyaanis,4.1,100,450,biryani,non veg,very high,Budget-Friendly,2
chennai,t nagar,ambur biriyaanis,4.1,100,450,chettinad,non veg,very high,Budget-Friendly,2
chennai,t nagar,shree thirumalai foods,4.1,10,200,south indian,veg,very high,Budget-Friendly,1
chennai,purasawalkam,al faham,3.8,50,400,south indian,non veg,high,Budget-Friendly,2
chennai,purasawalkam,al faham,3.8,50,400,arabian,non veg,high,Budget-Friendly,2
chennai,purasawalkam,cake secrets,4.1,10,350,bakery,non veg,very high,Budget-Friendly,1
chennai,purasawalkam,mr shawarma & grill,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,purasawalkam,mr shawarma & grill,4.1,10,200,grill,non veg,very high,Budget-Friendly,2
chennai,purasawalkam,shree konar vilas,4.1,500,300,south indian,non veg,very high,Budget-Friendly,2
chennai,purasawalkam,shree konar vilas,4.1,500,300,chettinad,non veg,very high,Budget-Friendly,2
chennai,purasawalkam,sree swaadishtam,4.1,10,400,chinese,veg,very high,Budget-Friendly,2
chennai,purasawalkam,sree swaadishtam,4.1,10,400,south indian,veg,very high,Budget-Friendly,2
chennai,purasawalkam,aks restaurant,3.3,20,300,indian,non veg,high,Budget-Friendly,2
chennai,purasawalkam,aks restaurant,3.3,20,300,chinese,non veg,high,Budget-Friendly,2
chennai,purasawalkam,trupthi tiffen center,4.1,10,200,south indian,veg,very high,Budget-Friendly,2
